Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,Country,City,State,Region,Category,Product Name,Sub-Category,Sales,Quantity,Discount,Profit_Margin_Pct,Profit,Product ID,Postal Code,Shipping_Days,Profit_Margin,Is_Profitable,Year,Month,Quarter,Year_Month,RFM_Score,Segment_y
395,US-24677-2017,2018-01-20,2018-01-24,Standard Class,CG-8175,Customer_228,Corporate,United States,Phoenix,Texas,South,Furniture,Binders Standard,Binders,81.08052361136431,3,0.0,0.0386410903530434,3.1330398387387985,Fu-Bin-468,19101,4,3.8641090353043417,True,2018,1,1,2018-01,321,Loyal Customer
396,US-11868-2018,2018-10-09,2018-10-14,Standard Class,CG-1229,Customer_68,Consumer,United States,San Diego,Illinois,South,Furniture,Software Basic,Software,195.567790050344,3,0.25,0.0590988464215803,7.223644243245715,Fu-Sof-413,10001,5,3.69367790134877,True,2018,10,4,2018-10,432,Loyal Customer
397,US-77264-2015,2017-04-13,2017-04-17,Standard Class,CG-7807,Customer_797,Home Office,United States,New York,New York,South,Technology,Phones Premium,Phones,340.9762686754782,1,0.25,0.0654306582261766,13.943938561838866,Te-Pho-743,77001,4,4.089416139136039,True,2017,4,2,2017-04,222,Lost Customer
398,US-22043-2018,2016-12-27,2016-12-29,Same Day,CG-6594,Customer_480,Consumer,United States,Austin,Florida,South,Office Supplies,Chairs Pro,Chairs,129.59051332179035,2,0.0,0.0660650298447385,8.56140113019907,Of-Cha-148,19101,2,6.606502984473855,True,2016,12,4,2016-12,344,VIP Customer
399,US-25732-2015,2017-05-03,2017-05-05,Standard Class,CG-6019,Customer_677,Consumer,United States,Philadelphia,Georgia,East,Office Supplies,Phones Deluxe,Phones,108.34743376392004,2,0.1,0.0633310717544196,5.832495236793539,Of-Pho-889,94101,2,5.383141099125667,True,2017,5,2,2017-05,233,At-Risk Customer
400,US-28526-2015,2015-02-20,2015-02-25,Standard Class,CG-4477,Customer_101,Corporate,United States,New York,Florida,West,Office Supplies,Software Deluxe,Software,413.3225229098676,1,0.2,0.0664897015721012,19.23718384091356,Of-Sof-287,94101,5,4.654279110047089,True,2015,2,1,2015-02,113,Lost Customer
401,US-32394-2016,2016-07-28,2016-07-29,Second Class,CG-4358,Customer_243,Consumer,United States,New York,Pennsylvania,Central,Office Supplies,Desks Pro,Desks,211.03538938878992,2,0.0,0.0666470643489043,14.064889176490755,Of-Des-215,77001,1,6.664706434890428,True,2016,7,3,2016-07,233,At-Risk Customer
402,US-14102-2017,2018-04-28,2018-05-01,First Class,CG-1759,Customer_90,Consumer,United States,Austin,New York,East,Technology,Storage Basic,Storage,540.011676073002,1,0.0,0.0862732477858237,46.588561137084106,Te-Sto-449,10001,3,8.627324778582377,True,2018,4,2,2018-04,334,VIP Customer
403,US-29159-2017,2018-02-22,2018-02-23,First Class,CG-2366,Customer_600,Home Office,United States,Austin,California,East,Furniture,Chairs Basic,Chairs,167.29014039182647,2,0.2,0.0487139358375144,5.704552815707351,Fu-Cha-855,94101,1,3.40997550862601,True,2018,2,1,2018-02,311,New Customer
404,US-75092-2015,2015-05-30,2015-06-04,Same Day,CG-9516,Customer_127,Consumer,United States,New York,Florida,Central,Office Supplies,Bookcases Deluxe,Bookcases,68.99138056892053,1,0.0,0.0621000666659518,4.28436933270602,Of-Boo-282,19101,5,6.210006666595184,True,2015,5,2,2015-05,131,Lost Customer
405,US-47405-2015,2015-11-10,2015-11-14,Second Class,CG-1876,Customer_619,Home Office,United States,New York,Pennsylvania,West,Technology,Storage Standard,Storage,245.27124709709585,1,0.4,0.09051170736811,8.879967737225499,Te-Sto-721,90210,4,3.6204682947244016,True,2015,11,4,2015-11,133,At-Risk Customer
406,US-87061-2015,2016-07-23,2016-07-24,First Class,CG-1166,Customer_399,Consumer,United States,Phoenix,North Carolina,West,Furniture,Software Deluxe,Software,305.1195650213966,1,0.15,0.0383606823777657,9.071060908796571,Fu-Sof-174,10001,1,2.972952884276844,True,2016,7,3,2016-07,212,Lost Customer
407,US-65186-2018,2018-09-27,2018-09-29,Standard Class,CG-4664,Customer_302,Home Office,United States,Phoenix,Illinois,Central,Office Supplies,Tables Premium,Tables,160.07821589161566,1,0.2,0.0764452428130249,8.566052658037272,Of-Tab-106,94101,2,5.351166996911746,True,2018,9,3,2018-09,411,New Customer
408,US-20532-2017,2015-11-01,2015-11-07,Standard Class,CG-8463,Customer_494,Consumer,United States,San Diego,Ohio,West,Office Supplies,Chairs Pro,Chairs,181.0670460417262,2,0.0,0.0379210440885136,6.86625143592523,Of-Cha-600,60601,6,3.792104408851365,True,2015,11,4,2015-11,444,VIP Customer
409,US-82012-2015,2016-11-12,2016-11-17,First Class,CG-9772,Customer_756,Corporate,United States,Houston,California,East,Furniture,Binders Pro,Binders,121.79273517121472,5,0.2,0.0530888237438237,4.526083135547972,Fu-Bin-665,94101,5,3.7162176620676597,True,2016,11,4,2016-11,231,Lost Customer
410,US-95279-2015,2017-04-17,2017-04-18,Standard Class,CG-8350,Customer_697,Consumer,United States,Seattle,Georgia,East,Technology,Binders Pro,Binders,630.5240699932859,1,0.0,0.0711365907674033,44.853332736109984,Te-Bin-431,77001,1,7.113659076740338,True,2017,4,2,2017-04,444,VIP Customer
411,US-13271-2017,2017-12-13,2017-12-19,First Class,CG-6695,Customer_776,Consumer,United States,New York,Florida,Central,Furniture,Desks Premium,Desks,407.3920760549512,1,0.0,0.0553041066091803,22.530454805878318,Fu-Des-703,77001,6,5.530410660918032,True,2017,12,4,2017-12,344,VIP Customer
412,US-10209-2018,2017-09-29,2017-09-30,Standard Class,CG-9052,Customer_421,Consumer,United States,Philadelphia,Georgia,West,Office Supplies,Accessories Pro,Accessories,405.6653086892721,2,0.1,0.0619434037654598,21.359046508312577,Of-Acc-646,75201,1,5.26518932006409,True,2017,9,3,2017-09,344,VIP Customer
413,US-15539-2016,2016-03-19,2016-03-23,Standard Class,CG-9963,Customer_613,Consumer,United States,Seattle,North Carolina,Central,Furniture,Bookcases Premium,Bookcases,41.49773561582951,1,0.3,0.0615942153256007,1.405811254675439,Fu-Boo-124,94101,4,3.387681842908039,True,2016,3,1,2016-03,343,VIP Customer
414,US-29977-2017,2016-09-04,2016-09-08,Standard Class,CG-1927,Customer_765,Consumer,United States,Chicago,New York,South,Office Supplies,Chairs Basic,Chairs,448.49324871117904,2,0.0,0.0473995860831664,21.2583943500045,Of-Cha-103,19101,4,4.739958608316643,True,2016,9,3,2016-09,444,VIP Customer
415,US-78684-2015,2017-09-19,2017-09-23,Second Class,CG-9797,Customer_142,Consumer,United States,San Diego,Florida,South,Technology,Storage Premium,Storage,245.23256128981745,3,0.1,0.0612105397759736,12.759194830115137,Te-Sto-523,60601,4,5.202895880957764,True,2017,9,3,2017-09,444,VIP Customer
416,US-15607-2017,2015-09-21,2015-09-27,Standard Class,CG-5100,Customer_253,Consumer,United States,New York,Pennsylvania,South,Furniture,Tables Pro,Tables,207.79760045208533,2,0.25,0.0531147663897246,6.89820062772366,Fu-Tab-308,94101,6,3.319672899357791,True,2015,9,3,2015-09,443,VIP Customer
417,US-61939-2017,2017-12-12,2017-12-15,Standard Class,CG-5094,Customer_73,Home Office,United States,Houston,New York,South,Furniture,Pens Pro,Pens,364.83448551729055,1,0.0,0.0394335505686013,14.38671913381572,Fu-Pen-690,77001,3,3.9433550568601317,True,2017,12,4,2017-12,312,New Customer
418,US-68382-2018,2017-09-30,2017-10-06,First Class,CG-7983,Customer_214,Home Office,United States,Seattle,North Carolina,East,Technology,Tables Standard,Tables,105.24774218723512,1,0.0,0.1016937876967592,10.703041549551935,Te-Tab-598,19101,6,10.16937876967592,True,2017,9,3,2017-09,343,VIP Customer
419,US-35117-2017,2015-01-05,2015-01-10,Same Day,CG-8194,Customer_379,Consumer,United States,Austin,New York,Central,Technology,Computers Premium,Computers,148.49368734221304,3,0.2,0.0966008739894195,10.04123398541857,Te-Com-906,94101,5,6.762061179259368,True,2015,1,1,2015-01,442,Loyal Customer
420,US-43617-2017,2018-01-31,2018-02-05,Standard Class,CG-4973,Customer_299,Corporate,United States,Seattle,Ohio,East,Technology,Accessories Standard,Accessories,300.23956133187914,1,0.15,0.0906152783366523,21.08487584876604,Te-Acc-198,85001,5,7.022684071090557,True,2018,1,1,2018-01,434,VIP Customer
421,US-60624-2015,2018-05-04,2018-05-06,Second Class,CG-8744,Customer_379,Consumer,United States,Philadelphia,Ohio,West,Technology,Accessories Pro,Accessories,428.7628560490583,2,0.0,0.0901220302080618,38.64097906494808,Te-Acc-829,94101,2,9.012203020806178,True,2018,5,2,2018-05,444,VIP Customer
422,US-10329-2018,2017-02-12,2017-02-14,Second Class,CG-1413,Customer_492,Home Office,United States,Los Angeles,Illinois,Central,Technology,Chairs Premium,Chairs,179.5594135264874,1,0.0,0.0837938115547641,15.045967659922445,Te-Cha-485,75201,2,8.37938115547641,True,2017,2,1,2017-02,232,Lost Customer
423,US-17032-2017,2017-05-26,2017-05-31,Standard Class,CG-6928,Customer_684,Consumer,United States,Philadelphia,Pennsylvania,West,Furniture,Desks Deluxe,Desks,184.56839763550008,2,0.2,0.0593833218773546,7.672199195623534,Fu-Des-336,90210,5,4.156832531414823,True,2017,5,2,2017-05,221,Lost Customer
424,US-48034-2017,2017-09-18,2017-09-19,Second Class,CG-3014,Customer_304,Consumer,United States,Austin,California,West,Furniture,Accessories Premium,Accessories,161.22176889357056,2,0.0,0.0313432943070843,5.053221351139912,Fu-Acc-893,75201,1,3.134329430708431,True,2017,9,3,2017-09,311,New Customer
425,US-96158-2015,2017-06-02,2017-06-07,Standard Class,CG-9974,Customer_498,Home Office,United States,New York,New York,Central,Technology,Paper Pro,Paper,205.96169748898907,1,0.0,0.0798468778872956,16.445398508863445,Te-Pap-653,60601,5,7.984687788729568,True,2017,6,2,2017-06,243,At-Risk Customer
426,US-57850-2017,2018-10-05,2018-10-08,Standard Class,CG-9718,Customer_742,Home Office,United States,Phoenix,New York,West,Office Supplies,Storage Deluxe,Storage,211.9861946056754,1,0.1,0.0506231933138375,9.121705392979704,Of-Sto-252,60601,3,4.30297143167619,True,2018,10,4,2018-10,442,Loyal Customer
427,US-27772-2016,2015-02-16,2015-02-18,First Class,CG-1000,Customer_237,Home Office,United States,Dallas,Texas,East,Furniture,Phones Deluxe,Phones,407.91707284546754,1,0.1,0.0339058279977105,11.756151192843788,Fu-Pho-826,90210,2,2.8819953798053968,True,2015,2,1,2015-02,113,Lost Customer
428,US-51679-2018,2017-05-16,2017-05-18,Second Class,CG-9462,Customer_230,Consumer,United States,San Diego,California,South,Furniture,Computers Premium,Computers,256.1111980509571,2,0.1,0.0688727103298244,14.993211502249675,Fu-Com-605,19101,2,5.854180378035072,True,2017,5,2,2017-05,232,Lost Customer
429,US-14576-2018,2017-04-02,2017-04-08,Standard Class,CG-3531,Customer_7,Consumer,United States,Seattle,North Carolina,West,Technology,Pens Basic,Pens,168.62324489770822,2,0.0,0.1017539712633443,17.158084815653282,Te-Pen-368,10001,6,10.175397126334436,True,2017,4,2,2017-04,211,Lost Customer
430,US-51632-2015,2017-07-24,2017-07-26,Second Class,CG-2071,Customer_707,Consumer,United States,Los Angeles,Florida,Central,Furniture,Computers Premium,Computers,83.4234100831147,3,0.0,0.0662384266536493,5.525835429987706,Fu-Com-893,94101,2,6.623842665364936,True,2017,7,3,2017-07,432,Loyal Customer
431,US-40285-2017,2016-10-17,2016-10-22,Second Class,CG-9885,Customer_256,Home Office,United States,Dallas,Georgia,East,Furniture,Chairs Deluxe,Chairs,317.9124676246315,4,0.0,0.0558796486700581,17.764836998695632,Fu-Cha-808,10001,5,5.587964867005811,True,2016,10,4,2016-10,244,At-Risk Customer
432,US-30054-2016,2015-09-26,2015-09-28,Second Class,CG-3887,Customer_171,Consumer,United States,Austin,Ohio,South,Technology,Storage Deluxe,Storage,330.38324730844545,2,0.15,0.0451598031609485,11.563032872496406,Te-Sto-241,77001,2,3.499884744973516,True,2015,9,3,2015-09,112,Lost Customer
433,US-24439-2018,2016-01-05,2016-01-07,Second Class,CG-7516,Customer_552,Home Office,United States,Seattle,Pennsylvania,East,Technology,Chairs Basic,Chairs,421.1170162860677,4,0.0,0.062848226684712,26.46645770033636,Te-Cha-616,19101,2,6.284822668471205,True,2016,1,1,2016-01,243,At-Risk Customer
434,US-54518-2018,2016-09-27,2016-10-03,Second Class,CG-8905,Customer_288,Home Office,United States,Dallas,California,East,Technology,Phones Premium,Phones,657.4454218183076,1,0.1,0.0460664965711562,25.74327617942815,Te-Pho-563,75201,6,3.915652208548285,True,2016,9,3,2016-09,244,At-Risk Customer
435,US-36962-2017,2018-02-03,2018-02-08,Standard Class,CG-2995,Customer_740,Consumer,United States,Philadelphia,New York,East,Furniture,Computers Pro,Computers,298.8205936577086,2,0.15,0.0431959365304225,10.003572433156718,Fu-Com-607,77001,5,3.3476850811077483,True,2018,2,1,2018-02,344,VIP Customer
436,US-47763-2016,2016-10-18,2016-10-19,Standard Class,CG-4577,Customer_234,Corporate,United States,Austin,Illinois,South,Technology,Tables Deluxe,Tables,201.7708298671068,1,0.4,0.0628009410262714,5.06855919492241,Te-Tab-899,77001,1,2.512037641050858,True,2016,10,4,2016-10,233,At-Risk Customer
437,US-74094-2017,2015-04-30,2015-05-02,Second Class,CG-7209,Customer_695,Consumer,United States,Dallas,California,West,Technology,Accessories Premium,Accessories,391.9908508384944,1,0.1,0.0793246205457609,26.4303466751475,Te-Acc-427,77001,2,6.742592746389676,True,2015,4,2,2015-04,344,VIP Customer
438,US-29464-2015,2017-04-10,2017-04-12,First Class,CG-2709,Customer_493,Consumer,United States,Houston,California,Central,Office Supplies,Desks Premium,Desks,168.04773994423175,1,0.0,0.044622094328661,7.498642103509806,Of-Des-513,60601,2,4.462209432866103,True,2017,4,2,2017-04,332,Loyal Customer
439,US-43270-2018,2017-12-17,2017-12-19,Standard Class,CG-3099,Customer_211,Corporate,United States,Philadelphia,Michigan,West,Technology,Pens Basic,Pens,189.0104093656528,3,0.15,0.0644124882857809,9.43533885384572,Te-Pen-784,85001,2,4.9919678421480205,True,2017,12,4,2017-12,344,VIP Customer
440,US-95805-2016,2018-10-01,2018-10-04,Standard Class,CG-7117,Customer_367,Consumer,United States,Phoenix,North Carolina,South,Technology,Paper Standard,Paper,166.48460990044885,2,0.15,0.0988961224403963,12.76012883299622,Te-Pap-780,85001,3,7.6644494891307176,True,2018,10,4,2018-10,443,VIP Customer
441,US-83545-2018,2017-01-10,2017-01-15,First Class,CG-9661,Customer_229,Consumer,United States,Seattle,California,East,Technology,Bookcases Premium,Bookcases,259.84029989209444,3,0.0,0.0588717865096603,15.297262661853509,Te-Boo-511,10001,5,5.887178650966036,True,2017,1,1,2017-01,443,VIP Customer
442,US-87078-2017,2015-04-27,2015-04-29,Standard Class,CG-3290,Customer_345,Corporate,United States,Austin,Florida,East,Office Supplies,Desks Pro,Desks,406.7024212379422,2,0.15,0.0621693629187397,19.59543358005065,Of-Des-986,75201,2,4.818125626202333,True,2015,4,2,2015-04,112,Lost Customer
443,US-39765-2016,2017-03-01,2017-03-04,Standard Class,CG-9528,Customer_767,Corporate,United States,Houston,Georgia,Central,Technology,Paper Premium,Paper,208.2939975035528,1,0.1,0.0521219132057653,9.228179410287764,Te-Pap-374,10001,3,4.430362622490051,True,2017,3,1,2017-03,343,VIP Customer
444,US-98001-2015,2018-02-24,2018-02-25,Standard Class,CG-8970,Customer_77,Consumer,United States,New York,North Carolina,Central,Furniture,Software Deluxe,Software,420.7579207343217,2,0.0,0.0601034774710295,25.28901420961252,Fu-Sof-108,85001,1,6.0103477471029505,True,2018,2,1,2018-02,344,VIP Customer
445,US-30156-2015,2018-11-17,2018-11-18,Standard Class,CG-1755,Customer_460,Consumer,United States,Austin,Pennsylvania,Central,Furniture,Paper Standard,Paper,207.3270639058715,1,0.0,0.033221683260446,6.887754048399128,Fu-Pap-328,10001,1,3.322168326044609,True,2018,11,4,2018-11,432,Loyal Customer
446,US-60481-2018,2017-10-09,2017-10-15,Standard Class,CG-8212,Customer_265,Consumer,United States,Austin,Georgia,East,Office Supplies,Computers Pro,Computers,371.0476377973232,5,0.0,0.0459008963907342,17.031419178561617,Of-Com-697,85001,6,4.590089639073423,True,2017,10,4,2017-10,322,Loyal Customer
447,US-79650-2015,2017-12-17,2017-12-23,Standard Class,CG-3099,Customer_504,Home Office,United States,San Diego,Pennsylvania,Central,Office Supplies,Storage Basic,Storage,141.7028492092251,3,0.0,0.0868053077107035,12.300559429090208,Of-Sto-600,75201,6,8.680530771070355,True,2017,12,4,2017-12,344,VIP Customer
448,US-46135-2018,2016-09-25,2016-10-01,First Class,CG-1412,Customer_744,Corporate,United States,Phoenix,Georgia,West,Technology,Desks Premium,Desks,224.69788482070783,1,0.0,0.0628024603683427,14.111580006302958,Te-Des-995,75201,6,6.2802460368342805,True,2016,9,3,2016-09,233,At-Risk Customer
449,US-47909-2018,2016-05-27,2016-05-30,Standard Class,CG-5103,Customer_649,Corporate,United States,San Diego,Ohio,South,Technology,Desks Pro,Desks,127.41921831141588,5,0.0,0.0456305681595291,5.814211325992985,Te-Des-718,10001,3,4.563056815952914,True,2016,5,2,2016-05,234,At-Risk Customer
450,US-31468-2016,2017-03-12,2017-03-13,Second Class,CG-3993,Customer_576,Consumer,United States,Austin,North Carolina,East,Furniture,Storage Standard,Storage,472.06536729090703,1,0.0,0.0395117087985177,18.65210932626366,Fu-Sto-937,60601,1,3.951170879851778,True,2017,3,1,2017-03,334,VIP Customer
451,US-57655-2016,2018-01-24,2018-01-30,Second Class,CG-1246,Customer_245,Consumer,United States,Chicago,North Carolina,East,Technology,Storage Standard,Storage,504.44939933831495,2,0.25,0.0708426777951163,22.335341413290145,Te-Sto-105,85001,6,4.427667362194772,True,2018,1,1,2018-01,334,VIP Customer
452,US-74182-2017,2018-02-15,2018-02-19,Standard Class,CG-8562,Customer_429,Consumer,United States,Phoenix,Texas,South,Office Supplies,Bookcases Standard,Bookcases,256.2177756582981,1,0.0,0.061029092200007,15.636738253930998,Of-Boo-519,10001,4,6.102909220000706,True,2018,2,1,2018-02,344,VIP Customer
453,US-78304-2017,2016-07-13,2016-07-19,Standard Class,CG-7977,Customer_91,Consumer,United States,Chicago,Illinois,East,Office Supplies,Storage Basic,Storage,331.51435423639435,2,0.15,0.0578594186712195,14.865451558393966,Of-Sto-577,90210,6,4.484104947019517,True,2016,7,3,2016-07,244,At-Risk Customer
454,US-56514-2017,2016-05-02,2016-05-03,First Class,CG-8506,Customer_445,Consumer,United States,Dallas,Texas,South,Office Supplies,Phones Deluxe,Phones,491.1011169607518,3,0.0,0.0442766109942467,21.744293114511297,Of-Pho-570,10001,1,4.427661099424678,True,2016,5,2,2016-05,123,Lost Customer
455,US-43979-2018,2018-06-14,2018-06-18,Standard Class,CG-9603,Customer_233,Consumer,United States,New York,Pennsylvania,Central,Furniture,Accessories Premium,Accessories,410.9905562461437,1,0.0,0.0374741941059566,15.401539880483076,Fu-Acc-186,77001,4,3.7474194105956635,True,2018,6,2,2018-06,443,VIP Customer
456,US-90981-2018,2017-06-15,2017-06-18,Standard Class,CG-8095,Customer_454,Corporate,United States,Houston,Florida,Central,Furniture,Storage Deluxe,Storage,157.9949960805244,1,0.0,0.0566818758335729,8.955452750162124,Fu-Sto-102,75201,3,5.668187583357292,True,2017,6,2,2017-06,344,VIP Customer
457,US-11160-2016,2018-07-19,2018-07-23,Standard Class,CG-4367,Customer_349,Home Office,United States,San Diego,Georgia,West,Furniture,Desks Pro,Desks,148.60531514406975,2,0.2,0.0689205662313308,7.169373725300256,Fu-Des-380,75201,4,4.824439636193159,True,2018,7,3,2018-07,431,Loyal Customer
